관측소명,시간,수위
계 성 교,2014-06-16 9:40,29.9
계 성 교,2014-06-16 9:50,29.9
계 성 교,2014-06-16 10:00,29.9
계 성 교,2014-06-16 10:10,29.9
계 성 교,2014-06-16 10:20,29.9
계 성 교,2014-06-16 10:30,29.9
계 성 교,2014-06-16 10:40,29.9
계 성 교,2014-06-16 10:50,29.9
계 성 교,2014-06-16 11:00,29.9
계 성 교,2014-06-16 11:10,29.9
계 성 교,2014-06-16 11:20,29.9
계 성 교,2014-06-16 11:30,29.9
계 성 교,2014-06-16 11:40,29.9
계 성 교,2014-06-16 11:51,29.9
계 성 교,2014-06-16 12:00,29.9
계 성 교,2014-06-16 12:10,29.9
계 성 교,2014-06-16 12:21,29.9
계 성 교,2014-06-16 12:30,29.9
계 성 교,2014-06-16 12:42,29.9
계 성 교,2014-06-16 12:50,29.9
계 성 교,2014-06-16 13:00,29.9
계 성 교,2014-06-16 13:12,29.9
계 성 교,2014-06-16 13:20,29.9
계 성 교,2014-06-16 13:30,29.9
계 성 교,2014-06-16 13:41,29.9
계 성 교,2014-06-16 13:50,29.9
계 성 교,2014-06-16 14:02,29.9
계 성 교,2014-06-16 14:10,29.9
계 성 교,2014-06-16 14:20,29.9
계 성 교,2014-06-16 14:30,29.9
계 성 교,2014-06-16 14:40,29.9
계 성 교,2014-06-16 14:50,29.9
계 성 교,2014-06-16 15:00,29.9
계 성 교,2014-06-16 15:10,29.9
계 성 교,2014-06-16 15:22,29.9
계 성 교,2014-06-16 15:31,29.9
계 성 교,2014-06-16 15:40,29.9
계 성 교,2014-06-16 15:50,29.9
계 성 교,2014-06-16 16:01,29.9
계 성 교,2014-06-16 16:10,29.9
계 성 교,2014-06-16 16:20,29.9
계 성 교,2014-06-16 16:31,29.9
계 성 교,2014-06-16 16:40,29.9
계 성 교,2014-06-16 16:50,29.9
계 성 교,2014-06-16 17:01,29.9
계 성 교,2014-06-16 17:10,29.9
계 성 교,2014-06-16 17:20,29.9
계 성 교,2014-06-16 17:30,29.9
계 성 교,2014-06-16 17:40,29.9
계 성 교,2014-06-16 17:52,29.9
계 성 교,2014-06-16 18:00,29.9
계 성 교,2014-06-16 18:10,29.9
계 성 교,2014-06-16 18:22,29.9
계 성 교,2014-06-16 18:30,29.9
계 성 교,2014-06-16 18:40,29.9
계 성 교,2014-06-16 18:50,29.9
계 성 교,2014-06-16 19:00,29.9
계 성 교,2014-06-16 19:11,29.9
계 성 교,2014-06-16 19:20,29.9
계 성 교,2014-06-16 19:30,29.9
계 성 교,2014-06-16 19:40,29.9
계 성 교,2014-06-16 19:50,29.9
계 성 교,2014-06-16 20:00,29.9
계 성 교,2014-06-16 20:12,29.9
계 성 교,2014-06-16 20:20,29.9
계 성 교,2014-06-16 20:30,29.9
계 성 교,2014-06-16 20:41,29.9
계 성 교,2014-06-16 20:50,29.9
계 성 교,2014-06-16 21:00,29.9
계 성 교,2014-06-16 21:13,29.9
계 성 교,2014-06-16 21:20,29.9
계 성 교,2014-06-16 21:32,29.9
계 성 교,2014-06-16 21:40,29.9
계 성 교,2014-06-16 21:51,29.9
계 성 교,2014-06-16 22:00,29.9
계 성 교,2014-06-16 22:11,29.9
계 성 교,2014-06-16 22:20,29.9
계 성 교,2014-06-16 22:30,29.9
계 성 교,2014-06-16 22:41,29.9
계 성 교,2014-06-16 22:50,29.9
계 성 교,2014-06-16 23:00,29.9
계 성 교,2014-06-16 23:10,29.9
계 성 교,2014-06-16 23:20,29.9
계 성 교,2014-06-16 23:31,29.9
계 성 교,2014-06-16 23:40,29.9
계 성 교,2014-06-16 23:50,29.9
계 성 교,2014-06-17 0:01,29.9
계 성 교,2014-06-17 0:13,29.9
계 성 교,2014-06-17 0:20,29.9
계 성 교,2014-06-17 0:31,29.9
계 성 교,2014-06-17 0:40,29.9
계 성 교,2014-06-17 0:50,29.9
계 성 교,2014-06-17 1:03,29.9
계 성 교,2014-06-17 1:10,29.9
계 성 교,2014-06-17 1:20,29.9
계 성 교,2014-06-17 1:30,29.9
계 성 교,2014-06-17 1:40,29.9
